,brand,name,elements
66,아이오페,아이오페 레티놀 슈퍼 바운스 세럼,"['정제수', '부틸렌글라이콜', '스쿠알란', '메틸트라이메티콘', '글리세린', '비스-하이드록시에톡시프로필다이메티콘', '1-헥산다이올', '2-헥산다이올', '락토바실러스발효용해물', 'C14-22알코올', '시어버터', '팔미틱애씨드', '해바라기씨오일', '스테아릭애씨드', '글리세릴스테아레이트', '피이지-100스테아레이트', '하이드록시에틸아크릴레이트', '소듐아크릴로일다이메틸타우레이트코폴리머', '다이메틸아이소소바이드', 'C12-20알킬글루코사이드', '돌콩오일', '카보머', '만니톨', '당근추출물', '글리세릴카프릴레이트', '트로메타민', '다이소듐이디티에이', '코질메틸렌다이옥시신나메이트', '에틸헥실글리세린', '펜틸렌글라이콜', '잔탄검', '마데카소사이드', '하이드록시피나콜론레티노에이트', '솔비탄아이소스테아레이트', '레티놀', '트레할로오스', '베타-카로틴', '토코페롤', '비에이치티', '아라비아고무나무검', '아세틸테트라펩타이드-11', '하이드로제네이티드포스파티딜콜린', '편백잎추출물', '데카펩타이드-4', '소듐올리에이트', '프로필렌글라이콜알지네이트', '벼에스에이치-올리고펩타이드-1']"
67,피지오겔,피지오겔 레드수딩 AI 크림,"['정제수', '올리브오일', '글리세린', '펜틸렌글라이콜', '식물성오일', '오일팜오일', '하이드로제네이티드레시틴', '스쿠알란', '베타인', '팔미타마이드엠이에이', '아세타마이드엠이에이', '사코신', '하이드록시에틸셀룰로오스', '카보머', '소듐카보머', '잔탄검']"
68,파티온,파티온 노스카나인 트러블 세럼 단독,"['쑥잎추출물', '정제수', '글리세린', '다이프로필렌글라이콜', '판테놀', '1-헥산다이올', '2-헥산다이올', '펜틸렌글라이콜', '소듐하이알루로네이트', '병풀추출물', '소듐헤파린', '사과추출물', '다이에톡시에틸석시네이트', '하이드록시에틸우레아', '아크릴레이트', 'C10-30알킬아크릴레이트크로스폴리머', '암모늄아크릴로일다이메틸타우레이트', '브이피코폴리머', '트로메타민', '알란토인', '하이드록시아세토페논', '에틸헥실글리세린', '폴리글리세릴-10라우레이트', '석시닉애씨드', '토코페롤', '카프릴릴', '카프릴글루코사이드', '하이드로제네이티드레시틴', '세라마이드엔피', '잔탄검']"
69,빌리프,빌리프 더 트루 크림 모이스춰라이징 밤,"['정제수', '글리세린', '사이클로헥사실록세인', '하이드로제네이티드폴리데센', '다이프로필렌글라이콜', '1-헥산다이올', '2-헥산다이올', '마카다미아씨오일', '비스-피이지-18메틸에터다이메틸실레인', '트라이에틸헥사노인', '스테아릴알코올', '글리세릴스테아레이트', '피이지-40스테아레이트', '펜타에리스리틸테트라에틸헥사노에이트', '컴프리잎추출물', '귀리커넬추출물', '포트마리골드꽃추출물', '개박하추출물', '라즈베리잎추출물', '와일드인디고뿌리추출물', '별꽃추출물', '레이디스맨틀잎추출물+', '삼색제비꽃추출물+', '다마스크장미꽃추출물+', '메도우스위트꽃추출물+', '마시멜로뿌리추출물+', '아이브라이트추출물', '서양측백나무잎추출물', '서양톱풀꽃추출물', '붉은토끼풀꽃추출물', '조름나물잎추출물', '흰버드나무껍질추출물', '탱자추출물', '띠뿌리추출물', '판테놀', '하이드록시에틸피페라진에탄설포닉애씨드', '우레아', '효모발효여과물', '겨우살이추출물', '글라이코실트레할로오스', '락토바실러스', '콩발효추출물', '스테아릭애씨드', '트로메타민', '피이지-100스테아레이트', '세테아릴올리베이트', '솔비탄올리베이트', '하이드로제네이티드레시틴', '아크릴레이트', 'C10-30알킬아크릴레이트크로스폴리머', '다이메티콘', '비닐다이메티콘크로스폴리머', '카보머', '하이드로제네이티드스타치하이드롤리세이트', '잔탄검', '트라이소듐이디티에이', '세테아릴알코올', '부틸렌글라이콜', '솔비탄스테아레이트', '오렌지껍질오일', '라임전초오일', '로즈마리잎오일', '센티드제라늄꽃오일', '리모넨', '시트로넬올', '제라니올', '시트랄', '리날룰']"
70,라운드랩,라운드랩 1025 독도 로션,"['정제수', '글리세린', '퀸즈랜드넛오일', '1-헥산다이올', '2-헥산다이올', '펜틸렌글라이콜', '아이리쉬모스추출물', '사탕수수추출물', '해수', '하이알루로닉애씨드', '하이드롤라이즈드하이알루로닉애씨드', '소듐하이알루로네이트', '판테놀', '스쿠알란', '부틸렌글라이콜', '폴리글리세릴-3메틸글루코오스다이스테아레이트', '글리세릴스테아레이트', '하이드로제네이티드폴리데센', '하이드록시에틸아크릴레이트', '소듐아크릴로일다이메틸타우레이트코폴리머', '호호바에스터', '카프릴릴글라이콜', '트로메타민', '소듐파이테이트', '토코페롤', '소듐카복시메틸베타-글루칸', '에틸헥실글리세린', '세테아릴알코올', '카보머']"
71,마몽드,마몽드 포어 슈링커 바쿠치올 크림,"['정제수', '부틸렌글라이콜', '글리세린', '카프릴릭', '카프릭트라이글리세라이드', '메틸트라이메티콘', '세테아릴알코올', '데실코코에이트', '글리세릴스테아레이트시트레이트', '펜타에리스리틸테트라에틸헥사노에이트', '1-헥산다이올', '2-헥산다이올', '판테놀', '폴리글리세릴-3메틸글루코오스다이스테아레이트', '벤토나이트', '암모늄아크릴로일다이메틸타우레이트', '브이피코폴리머', '바쿠치올', '해바라기씨오일', '글리세릴카프릴레이트', '돌콩오일', '말토덱스트린', '에틸헥실글리세린', '다이소듐이디티에이', '당근추출물', '아데노신', '소듐하이알루로네이트', '레티놀', '하이드롤라이즈드식물성단백질', '사포닌', '수크로오스', '황해쑥잎추출물잎오일', '베타-카로틴', '하이드롤라이즈드호밀피토플라센타추출물', '토코페롤', '풀루란', '제인', '인돌아세틱애씨드', '펙틴', '시트릭애씨드']"
72,메디큐브,메디큐브 제로 모공 원데이 세럼,"['정제수', '글루코노락톤', '메틸프로판다이올', '글리세린', '프로판다이올', '트로메타민', '폴리글리세린-3', '나이아신아마이드', '1-헥산다이올', '2-헥산다이올', '시트릭애씨드', '다이메티콘', '부틸렌글라이콜', 'C12-14파레스-12', '하이드록시에틸셀룰로오스', '살리실릭애씨드', '암모늄아크릴로일다이메틸타우레이트', '브이피코폴리머', '소듐폴리아크릴로일다이메틸타우레이트', '레시틴', '알란토인', '락틱애씨드', '글라이콜릭애씨드', '에틸헥실글리세린', '아데노신', '덱스트린', '인디고추출물', '소듐하이알루로네이트', '하이알루로닉애씨드', '소듐시트레이트', '원추리꽃추출물', '치자추출물', '하이드롤라이즈드하이알루로닉애씨드', '하이드롤라이즈드소듐하이알루로네이트', '소듐하이알루로네이트크로스폴리머', '트라이소듐포스페이트', '물망초꽃', '물망잎추출물', '물망줄기추출물', '펜틸렌글라이콜', '하이드록시프로필트라이모늄하이알루로네이트', '소듐아세틸레이티드하이알루로네이트', '병풀추출물', '마데카소사이드', '락토바실러스발효용해물']"
73,셀리맥스,셀리맥스 더 리얼 노니 에너지 앰플,"['부틸렌글라이콜', '프로판다이올', '글리세린', '1-헥산다이올', '2-헥산다이올', '다이에톡시에틸석시네이트', '글리세릴아크릴레이트', '아크릴릭애씨드코폴리머', '세라마이드엔피', '올리브오일', '시어버터', '스쿠알란', '로즈마리잎오일', '인도멀구슬나무잎추출물', '인도멀구슬나무꽃추출물', '카카오추출물', '덱스트린', '피토스핑고신', '콜레스테롤', '소듐하이알루로네이트', '하이드로제네이티드레시틴', 'C12-13파레스-9', '소듐폴리아크릴로일다이메틸타우레이트', '카프릴릭', '카프릭트라이글리세라이드', '정제수', '알란토인', '아데노신', '다이소듐이디티에이', '클로페네신']"
74,넘버즈인,넘버즈인 1번 진정 맑게담은 청초토너,"['1', '2-헥산다이올', '다이프로필렌글라이콜', '프로판다이올', '부틸렌글라이콜', '글리세린', '히아신스전초추출물', '하수오전초추출물', '카보머', '하이드록시에틸셀룰로오스', '알지닌', '알란토인', '다이소듐이디티에이', '알바수련꽃추출물', '베타인', '판테놀']"
75,CKD,CKD 레티노콜라겐 저분자 300 괄사 리프팅 세럼,"['글리세린', '프로판다이올', '정제수', '펜틸렌글라이콜', '나이아신아마이드', '1-헥산다이올', '2-헥산다이올', '스쿠알란', '자일리틸글루코사이드', '아이리쉬모스추출물', '사탕수수추출물', '자일리톨', '마카다미아씨오일', '메도우폼씨오일', '베르가모트오일', '라벤더오일', '소듐하이알루로네이트', '시어버터', '진흙버섯추출물', '클레리오일', '타라열매추출물', '레틴알', '코토니추출물', '하이드롤라이즈드하이알루로닉애씨드', '하이알루로닉애씨드', '베타인', '부틸렌글라이콜', '판테놀', '안하이드로자일리톨', '폴리글리세릴-3다이스테아레이트', '하이드로제네이티드레시틴', '암모늄아크릴로일다이메틸타우레이트', '브이피코폴리머', '트로메타민', '에틸헥실글리세린', '아데노신', '하이드로제네이티드폴리데센', '트라이아이소스테아린', '글리세릴스테아레이트시트레이트', '카프릴릭', '카프릭트라이글리세라이드', '소듐파이테이트', '팔미토일트라이펩타이드-5', '세라마이드엔피', '폴리글리세릴-10라우레이트', '폴리글리세릴-3메틸글루코오스다이스테아레이트', '베타-글루칸', '콜레스테롤', '유채스테롤', '피이지-5레이프씨드스테롤', '실리카', '세테스-3', '세테스-5', '토코페롤', '알루미늄', '마그네슘하이드록사이드스테아레이트', '다이프로필렌글라이콜', '소듐하이알루로네이트크로스폴리머', '토코페릴아세테이트', '하이드롤라이즈드글라이코사미노글리칸', '포타슘세틸포스페이트', '펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트', '소듐아스코빌포스페이트', '벤질글라이콜', '하이드롤라이즈드엘라스틴', '소듐디엔에이', '카프릴릴', '카프릴글루코사이드', '풀루란', '카보머', '다이소듐이디티에이', '리모넨', '리날룰', '펜타에리스리틸테트라에틸헥사노에이트', '사이클로헥사실록세인', '글리세릴스테아레이트', '세테아릴알코올', '폴리글리세릴-6다이스테아레이트', '글리세릴폴리메타크릴레이트', '황벽나무껍질추출물', '향기제비꽃잎추출물', '팔마로사오일', '올리브오일', '센티드제라늄꽃오일', '캐모마일꽃오일', '연필향나무오일', '오렌지껍질오일', '로즈우드오일', '화이트참파카꽃오일', '멕시칸주니퍼오일', '오렌지꽃오일', '하이드롤라이즈드콜라겐', '비즈왁스', '소듐스테아로일글루타메이트', '하이드록시에틸아크릴레이트', '소듐아크릴로일다이메틸타우레이트코폴리머', '알라닌', '페닐알라닌', '호호바에스터', '다이카프릴릴에터', '세틸알코올', '라이신', '폴리글리세릴-3비즈왁스', '잔탄검', '알지닌', '발린', '트레오닌', '베헤닐알코올', '솔비탄아이소스테아레이트', '소듐라우레이트', '타이로신', '글리세릴스테아레이트에스이', '라우릭애씨드', '솔비탄라우레이트', '글라이신', '수크로오스다이스테아레이트', '세린', '글루타믹애씨드', '하이드록시에틸셀룰로오스', '프롤린', '아세틸다이펩타이드-1세틸에스터', '아스파틱애씨드', '류신', '다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트', '아이소류신', '히스티딘', '엘라스틴', '포스포리피드', '메티오닌', '카퍼트라이펩타이드-1', '트라이펩타이드-1', '아세틸헥사펩타이드-8', '헥사펩타이드-9', '팔미토일펜타펩타이드-4', '팔미토일테트라펩타이드-7', '팔미토일트라이펩타이드-1', '노나펩타이드-1', '시스테인', '하이드록시아세토페논', '카프릴릴글라이콜', '제라니올', '시트로넬올', '시트랄']"
76,에스네이처,에스네이처 아쿠아 스쿠알란 세럼,"['에스네이처', '아쿠아', '스쿠알란', '세럼', '정제수', '글리세린', '부틸렌글라이콜', '메틸프로판다이올', '1-헥산다이올', '2-헥산다이올', '베타인', '다시마추출물', '한련초잎추출물', '버지니아풍년화추출물', '소듐하이알루로네이트', '하이드로제네이티드레시틴', '판테놀', '알란토인', '프룩토올리고사카라이드', '베타-글루칸', '하이드롤라이즈드하이알루로닉애씨드', '하이드록시프로필트라이모늄하이알루로네이트', '소듐아세틸레이티드하이알루로네이트', '하이드롤라이즈드소듐하이알루로네이트', '하이알루로닉애씨드', '소듐하이알루로네이트크로스폴리머', '포타슘하이알루로네이트', '에틸헥실글리세린', '카보머', '트로메타민', '잔탄검', '다이소듐이디티에이', '수분크림', '하이드롤라이즈드콜라겐', '아세틸헥사펩타이드-8', '아데노신', '아크릴레이트', 'C10-30알킬아크릴레이트크로스폴리머', '알지닌', '자일리틸글루코사이드', '안하이드로자일리톨', '자일리톨', '글루코오스', '암모늄아크릴로일다이메틸타우레이트', '브이피코폴리머', '카프릴릴글라이콜']"
77,이지듀,이지듀 DW EGF 멜라토닝 원데이 앰플,"['정제수', '부틸렌글라이콜', '글리세린', '다이펜타에리스리틸헥사C5-9애씨드에스터', '다이페닐다이메티콘', '비닐다이메티콘', '베타인', '프로판다이올', '메틸프로판다이올', '비피다발효용해물', '1-헥산다이올', '2-헥산다이올', '펜틸렌글라이콜', '알파-알부틴', '3-O-에틸아스코빅애씨드', '트라넥사믹애씨드', '글루타티온', '클로렐라', '불가리스추출물', '마조람잎오일', '베르가모트오일', '인도멀구슬나무꽃추출물', '홀리바질잎추출물', '캐모마일꽃오일', '약모밀추출물', '소듐아스코빌포스페이트', '아스코빌글루코사이드', '아스코빌테트라이소팔미테이트', '비사보롤', '마그네슘아스코빌포스페이트', '헤스페리딘메틸칼콘', '인도멀구슬나무잎추출물', '카카오씨추출물', '멕시칸주니퍼오일', '울금뿌리추출물', '소듐하이알루로네이트', '참산호말추출물', '왕귤껍질오일', '흰목이버섯추출물', '해바라기씨오일', '흰서양송로추출물', '화이트루핀씨추출물', '류코노스톡', '무발효여과물', '키토산', '가지열매추출물', '하이드록시에틸우레아', '폴리아크릴레이트크로스폴리머-6', '하이드로제네이티드레시틴', '글루코오스', '아크릴레이트', 'C10-30알킬아크릴레이트크로스폴리머', '트로메타민', '프룩토올리고사카라이드', '프룩토오스', '소듐다이라우미도글루타미드라이신', '카프릴릭', '카프릭트라이글리세라이드', '트라이에틸헥사노인', '에틸헥실글리세린', '아데노신', '니코티노일다이펩타이드-23', '아세틸헥사펩타이드-8', '소듐시트레이트', '다이펩타이드-2', '시트릭애씨드', '팔미토일테트라펩타이드-7', '알란토인', '소듐파이테이트', '글리세릴아크릴레이트', '아크릴릭애씨드코폴리머', '레시틴', '덱스트린', '소듐스테아로일글루타메이트', '리놀레닉애씨드', '다이프로필렌글라이콜', '토코페롤', '콜레스-24', '카프릴릴', '카프릴글루코사이드', '콜레스테롤', '세라마이드엔피', '카프릴릴글라이콜', '스테아레스-20', '에탄올', 't-부틸알코올', '다이소듐이디티에이', '클로헥시딘디글루코네이트', '포타슘솔베이트', '리모넨', '리날룰']"
78,브링그린,브링그린 티트리시카수딩토너,"['티트리추출물', '정제수', '다이프로필렌글라이콜', '티트리잎추출물', '티트리잎수', '병풀추출물', '1-헥산다이올', '2-헥산다이올', '부틸렌글라이콜', '티트리꽃', '티트잎추출물', '티트줄기추출물', '베타인', '판테놀', '옥틸도데세스-16', '소듐시트레이트', '시트릭애씨드', '베타인살리실레이트', '잔탄검']"
79,차앤박,차앤박 프로폴리스 에센셜 아이크림,"['정제수', '다이메티콘', '프로판다이올', '글리세린', '다이프로필렌글라이콜', '비닐다이메티콘크로스폴리머', '1-헥산다이올', '2-헥산다이올', '나이아신아마이드', '부틸렌글라이콜', '판테놀', '폴리솔베이트60', '아이소스테아릴아이소스테아레이트', '하이드로제네이티드레시틴', '아크릴레이트', 'C10-30알킬아크릴레이트크로스폴리머', '트로메타민', 'C14-22알코올', '스쿠알란', '세라마이드엔피', '소듐폴리아크릴로일다이메틸타우레이트', '마카다미아씨오일', '피이지-10레이프씨드스테롤', '트라이에틸헥사노인', '다이카프릴릴에터', '피이지', '피피지-18', '18다이메티콘', '잔탄검', '아라키딜글루코사이드', '시어버터', '글리세릴스테아레이트', '아데노신', '마이카', '폴리글리세릴-10다이라우레이트', '스테아릭애씨드', '글리세레스-20', '센티드제라늄꽃오일', '소듐하이알루로네이트', '트라이소듐이디티에이', '카보머', '콜레스테롤', '피이지-100스테아레이트', '적색산화철', '에탄올', '꿀추출물', '로얄젤리추출물', '시트로넬올', '제라니올', '리날룰']"
80,파티온,파티온 노스카나인 트러블 크림,"['정제수', '글리세린', '메도우폼씨오일', '카프릴릭', '카프릭트라이글리세라이드', '비닐다이메티콘', '다이글리세린', '폴리글리세릴-3다이스테아레이트', '세테아릴알코올', '1-헥산다이올', '2-헥산다이올', '펜틸렌글라이콜', '펜타에리스리틸테트라에틸헥사노에이트', '쑥잎추출물', '하이드로제네이티드쌀겨오일', '하이드로제네이티드레시틴', '세테아릴올리베이트', '소듐스테아로일글루타메이트', '하이드록시에틸아크릴레이트', '소듐아크릴로일다이메틸타우레이트코폴리머', '폴리글리세릴-2스테아레이트', '암모늄아크릴로일다이메틸타우레이트', '브이피코폴리머', '아이소도데케인', '하이드록시아세토페논', '아크릴레이트', 'C10-30알킬아크릴레이트크로스폴리머', '클로렐라', '불가리스추출물', '글루코오스', '솔비탄올리베이트', '글리세릴스테아레이트', '스테아릴알코올', '판테놀', '글리세릴스테아레이트시트레이트', '부틸렌글라이콜', '프룩토올리고사카라이드', '프룩토오스', '잔탄검', '스테아릭애씨드', '석시닉애씨드', '다이메티콘', '비닐다이메티콘크로스폴리머', '메티콘실세스퀴옥세인크로스폴리머', '소듐파이테이트', '솔비탄아이소스테아레이트', '폴리글리세릴-10스테아레이트', '세라마이드엔피', '알란토인', '베타-글루칸', '폴리글리세릴-10라우레이트', '세라마이드엔에스', '소듐헤파린', '콜레스테롤', '에틸헥실글리세린', '피토스핑고신', '세라마이드에이피', '세라마이드에이에스', '스쿠알란', '다이프로필렌글라이콜', '병풀추출물', '세라마이드이오피', '카프릴릴', '카프릴글루코사이드']"
81,더랩바이블랑두,더랩바이블랑두 저분자 히알루론산 딥 토너 리필 캔,"['정제수', '부틸렌글라이콜', '1-헥산다이올', '2-헥산다이올', '글리세린', '베타-글루칸', '베타인', '소듐하이알루로네이트', '판테놀', '솔비톨', '아세틸글루코사민', '글루쿠로닉애씨드', '알란토인', '토코페롤', '에틸헥실글리세린', '다이소듐이디티에이']"
82,메이크프렘,메이크프렘 인테카 수딩크림,"['정제수', '프로판다이올', '글리세린', '글리세릴글루코사이드', '1-헥산다이올', '2-헥산다이올', '카프릴릭', '카프릭트라이글리세라이드', '하이드로제네이티드폴리데센', '나이아신아마이드', '부틸렌글라이콜', '솔비톨', '세테아릴올리베이트', '비닐다이메티콘', '솔비탄올리베이트', '카보머', '칸디다', '봄비콜라', '글루코오스', '메틸레이프씨데이트발효물', '해바라기씨오일', '아시아티코사이드', '아시아틱애씨드', '마데카식애씨드', '하이알루로닉애씨드', '하이드롤라이즈드하이알루로닉애씨드', '소듐하이알루로네이트', '다이프로필렌글라이콜', '글리세릴스테아레이트에스이', '하이드로제네이티드레시틴', '트로메타민', '에틸헥실글리세린', '아데노신', '다이소듐이디티에이', '에톡시다이글라이콜']"
83,바이오더마,바이오더마 하이드라비오 에센스로션 더블기획,"['정제수', '메틸프로판다이올', '나이아신아마이드', '피피지-26-부테스-26', '피이지-40하이드로제네이티드캐스터오일', '소듐피씨에이', '다이소듐이디티에이', '살리실릭애씨드', '하이드록시에틸셀룰로오스', '만니톨', '소듐시트레이트', '토코페릴아세테이트', '자일리톨', '헥실데칸올', '세트리모늄브로마이드', '향료', '벤조트라이아졸릴도데실p-크레솔', '람노오스', '소듐하이드록사이드', '사과씨추출물', '유채스테롤', '토코페롤']"
84,브이티,VT 리들샷 300 에센스,"['정제수', '다이프로필렌글라이콜', '글리세린', '나이아신아마이드', '부틸렌글라이콜', '마카다미아씨오일', '1-헥산다이올', '2-헥산다이올', '에틸헥실팔미테이트', '실리카', '소듐아크릴레이트', '소듐아크릴로일다이메틸타우레이트코폴리머', '폴리아이소부텐', '글리세레스-26', '에틸헥실글리세린', '카프릴릴글라이콜', '아데노신', '소듐폴리아크릴레이트', '병풀추출물', '소듐하이알루로네이트', '카프릴릴', '카프릴글루코사이드', '솔비탄올리에이트', '잔탄검', '프로폴리스추출물', '아시아티코사이드', '마데카소사이드', '마데카식애씨드', '아시아틱애씨드', '글라이신', '세린', '글루타믹애씨드', '아스파틱애씨드', '류신', '알라닌', '라이신', '알지닌', '타이로신', '페닐알라닌', '트레오닌', '프롤린', '발린', '아이소류신', '히스티딘', '메티오닌', '시스테인']"
85,AHC,AHC 텐 레볼루션 리얼 아이크림 포 페이스 더블,"['하이드롤라이즈드콜라겐추출물', '글리세린', '다이프로필렌글라이콜', '비피다발효용해물', '하이드로제네이티드폴리데센', '사이클로헥사실록세인', '카프릴릭', '카프릭트라이글리세라이드', '다이카프릴릴카보네이트', '정제수', '나이아신아마이드', '카프릭', '석시닉트라이글리세라이드', '세테아릴알코올', '1-헥산다이올', '2-헥산다이올', '글리세릴스테아레이트에스이', '펜타에리스리틸스테아레이트', '카프레이트', '카프릴레이트', '아디페이트', '세틸알코올', '시어버터', '베타인', '황벽나무껍질추출물', '녹차추출물', '구기자나무잎추출물', '병풀추출물', '무화과추출물', '참마뿌리추출물', '쌀추출물', '알로에베라잎추출물', '콜라겐추출물', '슈도알테로모나스발효추출물', '올레라케아아크멜라추출물', '코튼씨추출물', '토마토추출물', '아보카도열매추출물', '마카뿌리추출물', '퉁퉁마디추출물', '실론시나몬나무껍질추출물', '바실러스', '폴릭애씨드발효여과추출물', '씨대퍼딜추출물', '알바수련꽃추출물', '밀펩타이드', '리마콩씨추출물', '하이드로제네이티드레시틴', '코코넛야자오일', '마카다미아씨오일', '소듐하이알루로네이트', '수용성콜라겐', '녹차수', '쌀배아오일', '호호바씨오일', '폴리글리세릴-10미리스테이트', '세테아릴올리베이트', '솔비탄올리베이트', '메틸프로판다이올', '폴리글리세릴-10라우레이트', '다이메티콘', '비닐다이메티콘크로스폴리머', '폴리아크릴레이트-13', '소듐스테아로일글루타메이트', '베헤닐알코올', '폴리글리세릴-10스테아레이트', '비닐다이메티콘', '부틸렌글라이콜', '칸디다', '봄비콜라', '글루코오스', '메틸레이프씨데이트발효물', '하이드로제네이티드폴리아이소부텐', '알란토인', '글라이코실트레할로오스', '판테놀', '하이드로제네이티드스타치하이드롤리세이트', '잔탄검', '아데노신', '라피노오스', '콜레스테롤', '에틸헥실팔미테이트', '다이소듐이디티에이', '마이크로코쿠스발효용해물', '솔비탄아이소스테아레이트', '레시틴', '프로판다이올', '세라마이드엔피', '폴리쿼터늄-51', '소듐라우레이트', '이눌린라우릴카바메이트', '라우릭애씨드', '사이아노코발아민', '트로메타민', '포타슘세틸포스페이트', '하이드롤라이즈드콜라겐', '콜라겐수', '토코페릴아세테이트', '바이오사카라이드검-1', '자일리틸글루코사이드', '스키조사카로미세스발효여과물', '안하이드로자일리톨', '자일리톨', '코코일하이드롤라이즈드콜라겐', '펜타에리스리틸테트라아이소스테아레이트', '글라이코리피드', '솔비탄라우레이트', '소듐팔미토일프롤린', '카프릴로일글라이신', '포타슘코코일하이드롤라이즈드콜라겐', '말토덱스트린', '헥실렌글라이콜', '스쿠알란', '아스코빌프로필하이알루로네이트', '하이드록시에틸셀룰로오스', '하이드롤라이즈드루핀단백질', '콜라겐', '에칠아스코빌에텔', '록샘파이어캘러스배양여과물', '테트라하이드로피페린', '아스코빅애씨드폴리펩타이드', '콜라겐아미노산', '만니톨', '락틱애씨드', '사코신', '아세틸다이펩타이드-1세틸에스터', '사카라이드하이드롤리세이트', '하이드롤라이즈드식물성단백질', '세틸하이드록시에틸셀룰로오스', '다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트', '루틴', '실리카다이메틸실릴레이트', '락토바실러스발효물', '다이메틸실란올하이알루로네이트', '하이드롤라이즈드하이알루로닉애씨드', '하이드롤라이즈드소듐하이알루로네이트', '아세틸테트라펩타이드-9', '알라닌', '알지닌', '아스파라진', '아스파틱애씨드', '시트룰린', '시스테인', '글루타믹애씨드', '글루타민', '글라이신', '히스티딘', '아이소류신', '류신', '라이신', '메티오닌', '오르니틴', '페닐알라닌', '프롤린', '세린', '타우린', '트레오닌', '트립토판', '타이로신', '발린', '팔미토일트라이펩타이드-5', '3-아스코빌카보닐다이펩타이드-17', '카프릴로일다이펩타이드-17', '아세틸글루타민', '헵타소듐헥사카복시메틸다이펩타이드-12', '다이포타슘포스페이트', '하이알루로닉애씨드', '포타슘하이알루로네이트', '판토테닉애씨드', '소듐하이알루로네이트크로스폴리머', '하이드록시프로필트라이모늄하이알루로네이트', '아세틸헥사펩타이드-8', '글루코노락톤', '소듐콘드로이틴설페이트', '팔미틱애씨드', '돌콩펩타이드', '효모폴리펩타이드', '소듐하이알루로네이트다이메틸실란올', '스테아릭애씨드', '소듐아세틸레이티드하이알루로네이트', '아텔로콜라겐', '팔미토일테트라펩타이드-7', '팔미토일트라이펩타이드-1', '카프릴로일에스에이치-노나펩타이드-6', '알-소폴리펩타이드-1', '귀리펩타이드', '콩폴리펩타이드', '소듐아스코빌포스페이트', '마그네슘아스코빌포스페이트', '아세틸옥타펩타이드-3', '아세틸테트라펩타이드-11', '칼슘글루코네이트', '다이펩타이드-2', '카퍼트라이펩타이드-1', '아세틸테트라펩타이드-3', '아세틸트라이펩타이드-1', '노나펩타이드-1', '아세틸테트라펩타이드-2', '아세틸테트라펩타이드-5', '트라이펩타이드-1', '헥사펩타이드-2', '헥사펩타이드-9', '트라이펩타이드-2', '다이펩타이드-1', '펜타펩타이드-3', '트라이펩타이드-3', '라이신폴리펩타이드카퍼에이치씨엘', '다이펩타이드-4', '올리고펩타이드-6', '레티닐팔미테이트', '바이오틴', '아스코빅애씨드', '리보플라빈', '티아민에이치씨엘', '폴릭애씨드', '피리독신', '메나다이온', '미리스틱애씨드', '팔미토일펜타펩타이드-4', '팔미토일헥사펩타이드-12', '팔미토일다이펩타이드-7', '에스에이치-올리고펩타이드-1', '에스에이치-폴리펩타이드-1', '에스에이치-올리고펩타이드-2', '에스에이치-폴리펩타이드-3', '에스에이치-폴리펩타이드-4', '에스에이치-폴리펩타이드-9', '에스에이치-폴리펩타이드-11', '에스에이치-폴리펩타이드-14', '에스에이치-폴리펩타이드-16', '에스에이치-폴리펩타이드-22', '피토스테릴', '베헤닐', '옥틸도데실라우로일글루타메이트', '폴리솔베이트80', '하이드록시아세토페논', '에틸헥실글리세린', '카프릴릴글라이콜', '펜틸렌글라이콜', '소듐벤조에이트', '향료']"
86,우르오스,우르오스 스킨밀크,"['정제수', '글리세린', '에탄올', '폴리글리세릴-10아이소스테아레이트', '아데노신포스페이트', '하이드록시프로필사이클로덱스트린', '아크릴레이트', 'C10-30알킬아크릴레이트크로스폴리머', '부틸렌글라이콜', '글리세릴카프릴레이트', '폴리글리세릴-10스테아레이트', '소듐아이소스테아로일락테이트', '소듐락테이트', '소듐하이드록사이드', '클로브꽃추출물', '사철쑥꽃추출물', '스타아니스열매', '씨오일', '서양측백나무잎오일', '아틀라스시다나무껍질오일', '라반딘오일', '라임전초오일', '페퍼민트오일', '구주소나무잎오일', '로즈마리잎오일', '터펜틴', '리날룰', '리모넨']"
